"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"QFGDi";"QDP";"DFGDi";"FCDi"
"684";"25004018019P2";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";39;95;0,410526315789474;0,410526315789474
"685";"25004018070P8";"EDUCAÇÃO";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"3";37;78;0,474358974358974;0,474358974358974
"686";"25004018071P4";"PSICOLOGIA";"ESTADUAL";"PÚBLICA";2015;"PROFISSIONAL";"3";21;47;0,446808510638298;0,446808510638298
"687";"25004018072P0";NA;NA;NA;NA;NA;NA;22;30;0,733333333333333;0,733333333333333
"688";"25004018073P7";NA;NA;NA;NA;NA;NA;12;11;1;1
"689";"25016016002P7";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";12;10;1;1
"690";"25017012001P7";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2004;"PROFISSIONAL";"3";36;59;0,610169491525424;0,610169491525424
"691";"25018019001P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"3";32;79;0,40506329113924;0,40506329113924
"692";"25020013001P4";"MATERIAIS";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";8;13;0,615384615384615;0,615384615384615
"693";"25020013002P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";33;48;0,6875;0,6875
"694";"25020013004P3";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";22;27;0,814814814814815;0,814814814814815
"695";"25020013005P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";33;92;0,358695652173913;0,358695652173913
"696";"25020013006P6";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";3;8;0,375;0,375
"697";"25020013008P9";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";26;53;0,490566037735849;0,490566037735849
"698";"25020013009P5";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";22;36;0,611111111111111;0,611111111111111
"699";"25020013010P3";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";24;59;0,406779661016949;0,406779661016949
"700";"25020013011P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";45;107;0,420560747663551;0,420560747663551
"701";"25020013040P0";NA;NA;NA;NA;NA;NA;29;57;0,508771929824561;0,508771929824561
"702";"25025015001P6";"ENSINO";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";22;85;0,258823529411765;0,258823529411765
"703";"25025015002P2";"PSICOLOGIA";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";26;43;0,604651162790698;0,604651162790698
"704";"25046004001P0";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";15;31;0,483870967741935;0,483870967741935
"705";"26001012001P0";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";22;93;0,236559139784946;0,236559139784946
"706";"26001012002P6";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"5";5;46;0,108695652173913;0,108695652173913
"707";"26001012003P2";"QUÍMICA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";33;96;0,34375;0,34375
"708";"26001012005P5";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"3";23;27;0,851851851851852;0,851851851851852
"709";"26001012010P9";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"4";6;35;0,171428571428571;0,171428571428571
"710";"26001012011P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";26;75;0,346666666666667;0,346666666666667
"711";"26001012012P1";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";4;18;0,222222222222222;0,222222222222222
"712";"26001012013P8";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"3";15;18;0,833333333333333;0,833333333333333
"713";"26001012014P4";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";26;81;0,320987654320988;0,320987654320988
"714";"26001012015P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";9;12;0,75;0,75
"715";"26001012016P7";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";2;9;0,222222222222222;0,222222222222222
"716";"26001012017P3";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"3";50;76;0,657894736842105;0,657894736842105
"717";"26001012018P0";"DIREITO";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"3";10;48;0,208333333333333;0,208333333333333
"718";"26001012019P6";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"3";20;37;0,540540540540541;0,540540540540541
"719";"26001012020P4";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";27;46;0,58695652173913;0,58695652173913
"720";"26001012022P7";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";2;11;0,181818181818182;0,181818181818182
"721";"26001012023P3";"MEDICINA II";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";12;43;0,27906976744186;0,27906976744186
"722";"26001012024P0";"ECONOMIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";20;29;0,689655172413793;0,689655172413793
"723";"26001012025P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";23;32;0,71875;0,71875
"724";"26001012026P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";14;19;0,736842105263158;0,736842105263158
"725";"26001012027P9";"ENSINO";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";20;72;0,277777777777778;0,277777777777778
"726";"26001012028P5";"MATERIAIS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";12;21;0,571428571428571;0,571428571428571
"727";"26001012029P1";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";12;27;0,444444444444444;0,444444444444444
"728";"26001012030P0";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";25;49;0,510204081632653;0,510204081632653
"729";"26001012031P6";"ENSINO";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";23;70;0,328571428571429;0,328571428571429
"730";"26001012032P2";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";19;51;0,372549019607843;0,372549019607843
"731";"26001012033P9";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";31;42;0,738095238095238;0,738095238095238
"732";"26001012034P5";"HISTÓRIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";26;40;0,65;0,65
"733";"26001012035P1";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";33;48;0,6875;0,6875
"734";"26001012036P8";"FARMÁCIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";22;38;0,578947368421053;0,578947368421053
"735";"26001012037P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";22;33;0,666666666666667;0,666666666666667
"736";"26001012038P0";"GEOGRAFIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";16;28;0,571428571428571;0,571428571428571
"737";"26001012082P0";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";23;30;0,766666666666667;0,766666666666667
"738";"26001012170P6";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";21;34;0,617647058823529;0,617647058823529
"739";"26004011001P9";NA;NA;NA;NA;NA;NA;12;20;0,6;0,6
"740";"26006014001P1";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";22;59;0,372881355932203;0,372881355932203
"741";"26006014002P8";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";35;54;0,648148148148148;0,648148148148148
"742";"26013002001P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";45;82;0,548780487804878;0,548780487804878
"743";"26017008001P4";"DIREITO";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";14;56;0,25;0,25
"744";"27001016001P2";"GEOGRAFIA";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"4";11;65;0,169230769230769;0,169230769230769
"745";"27001016003P5";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";31;97;0,319587628865979;0,319587628865979
"746";"27001016007P0";"CIÊNCIAS AMBIENTAIS";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";35;82;0,426829268292683;0,426829268292683
"747";"27001016008P7";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";9;57;0,157894736842105;0,157894736842105
"748";"27001016009P3";"MEDICINA I";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"5";26;135;0,192592592592593;0,192592592592593
"749";"27001016010P1";"QUÍMICA";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";4;23;0,173913043478261;0,173913043478261
"750";"27001016011P8";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"4";18;39;0,461538461538462;0,461538461538462
"751";"27001016013P0";"ECONOMIA";"FEDERAL";"PÚBLICA";2006;"PROFISSIONAL";"3";17;18;0,944444444444444;0,944444444444444
"752";"27001016014P7";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";35;59;0,593220338983051;0,593220338983051
"753";"27001016015P3";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";19;41;0,463414634146341;0,463414634146341
"754";"27001016016P0";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";22;36;0,611111111111111;0,611111111111111
"755";"27001016017P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";5;17;0,294117647058824;0,294117647058824
"756";"27001016019P9";"FARMÁCIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";27;62;0,435483870967742;0,435483870967742
"757";"27001016021P3";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";7;35;0,2;0,2
"758";"27001016022P0";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";29;61;0,475409836065574;0,475409836065574
"759";"27001016025P9";"ENSINO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";36;90;0,4;0,4
"760";"27001016026P5";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";17;22;0,772727272727273;0,772727272727273
"761";"27001016027P1";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";20;21;0,952380952380952;0,952380952380952
"762";"27001016028P8";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";19;36;0,527777777777778;0,527777777777778
"763";"27001016029P4";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";36;74;0,486486486486487;0,486486486486487
"764";"27001016030P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";25;28;0,892857142857143;0,892857142857143
"765";"27001016031P9";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";9;37;0,243243243243243;0,243243243243243
"766";"27001016032P5";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";13;15;0,866666666666667;0,866666666666667
"767";"27001016033P1";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";10;27;0,37037037037037;0,37037037037037
"768";"27001016034P8";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";25;38;0,657894736842105;0,657894736842105
"769";"27001016035P4";"DIREITO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";15;70;0,214285714285714;0,214285714285714
"770";"27001016036P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";19;28;0,678571428571429;0,678571428571429
"771";"27001016037P7";"SERVIÇO SOCIAL";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";24;32;0,75;0,75
"772";"27001016038P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";31;37;0,837837837837838;0,837837837837838
"773";"27001016039P0";"FILOSOFIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";20;20;1;1
"774";"27001016040P8";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";1;11;0,0909090909090909;0,0909090909090909
"775";"27001016041P4";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";32;42;0,761904761904762;0,761904761904762
"776";"27001016042P0";"EDUCAÇÃO FÍSICA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";32;82;0,390243902439024;0,390243902439024
"777";"27001016043P7";"HISTÓRIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";25;44;0,568181818181818;0,568181818181818
"778";"27001016044P3";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";25;29;0,862068965517241;0,862068965517241
"779";"27001016045P0";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";39;67;0,582089552238806;0,582089552238806
"780";"27001016046P6";"TEOLOGIA";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";19;23;0,826086956521739;0,826086956521739
"781";"27001016047P2";"MEDICINA I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";17;34;0,5;0,5
"782";"27001016048P9";"ENFERMAGEM";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";17;27;0,62962962962963;0,62962962962963
"783";"27001016049P5";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";9;39;0,230769230769231;0,230769230769231
"784";"27001016171P5";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";13;13;1;1
"785";"27001016172P1";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";20;33;0,606060606060606;0,606060606060606
"786";"27001016173P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";22;28;0,785714285714286;0,785714285714286
"787";"27001016174P4";NA;NA;NA;NA;NA;NA;15;14;1;1
"788";"27001016175P0";NA;NA;NA;NA;NA;NA;22;33;0,666666666666667;0,666666666666667
"789";"27001016176P7";NA;NA;NA;NA;NA;NA;7;9;0,777777777777778;0,777777777777778
"790";"27001016177P3";NA;NA;NA;NA;NA;NA;6;6;1;1
"791";"27002012001P9";"ENGENHARIAS II";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";17;41;0,414634146341463;0,414634146341463
"792";"27002012002P5";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";24;57;0,421052631578947;0,421052631578947
"793";"27002012003P1";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"4";18;38;0,473684210526316;0,473684210526316
"794";"27002012004P8";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"4";19;39;0,487179487179487;0,487179487179487
"795";"27002012005P4";"DIREITO";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";17;56;0,303571428571429;0,303571428571429
"796";"27011003001P9";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";26;40;0,65;0,65
"797";"28001010001P9";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";27;106;0,254716981132075;0,254716981132075
"798";"28001010002P5";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"3";8;68;0,117647058823529;0,117647058823529
"799";"28001010003P1";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"4";27;42;0,642857142857143;0,642857142857143
"800";"28001010004P8";"QUÍMICA";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"5";12;135;0,0888888888888889;0,0888888888888889
"801";"28001010005P4";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"3";11;65;0,169230769230769;0,169230769230769
"802";"28001010007P7";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"4";4;25;0,16;0,16
"803";"28001010010P8";"ECONOMIA";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";7;39;0,179487179487179;0,179487179487179
"804";"28001010011P4";"MEDICINA II";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";21;56;0,375;0,375
"805";"28001010012P0";"MEDICINA I";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";17;52;0,326923076923077;0,326923076923077
"806";"28001010013P7";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"7";26;92;0,282608695652174;0,282608695652174
"807";"28001010014P3";"ENFERMAGEM";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"4";8;64;0,125;0,125
"808";"28001010015P0";"DIREITO";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"4";11;108;0,101851851851852;0,101851851851852
"809";"28001010019P5";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";1983;"ACADÊMICO";"5";30;82;0,365853658536585;0,365853658536585
"810";"28001010020P3";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1983;"ACADÊMICO";"5";21;60;0,35;0,35
"811";"28001010021P0";"ENGENHARIAS II";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"3";5;7;0,714285714285714;0,714285714285714
"812";"28001010022P6";"HISTÓRIA";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"4";9;93;0,0967741935483871;0,0967741935483871
"813";"28001010023P2";"SOCIOLOGIA";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"5";24;89;0,269662921348315;0,269662921348315
"814";"28001010024P9";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"5";22;69;0,318840579710145;0,318840579710145
"815";"28001010025P5";"CIÊNCIAS BIOLÓGICAS III";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"5";14;56;0,25;0,25
"816";"28001010026P1";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"3";14;47;0,297872340425532;0,297872340425532
"817";"28001010029P0";"ODONTOLOGIA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";5;35;0,142857142857143;0,142857142857143
"818";"28001010030P9";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";38;80;0,475;0,475
"819";"28001010032P1";"GEOGRAFIA";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";10;31;0,32258064516129;0,32258064516129
"820";"28001010035P0";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"6";25;84;0,297619047619048;0,297619047619048
"821";"28001010036P7";"MEDICINA VETERINÁRIA";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";14;87;0,160919540229885;0,160919540229885
"822";"28001010037P3";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"3";29;86;0,337209302325581;0,337209302325581
"823";"28001010038P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"4";1;2;0,5;0,5
"824";"28001010039P6";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"6";14;44;0,318181818181818;0,318181818181818
"825";"28001010041P0";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";21;52;0,403846153846154;0,403846153846154
"826";"28001010042P7";"FILOSOFIA";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";11;38;0,289473684210526;0,289473684210526
"827";"28001010044P0";"PSICOLOGIA";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"5";8;57;0,140350877192982;0,140350877192982
"828";"28001010045P6";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";31;65;0,476923076923077;0,476923076923077
"829";"28001010047P9";"NUTRIÇÃO";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";21;57;0,368421052631579;0,368421052631579
"830";"28001010048P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";21;45;0,466666666666667;0,466666666666667
"831";"28001010049P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";53;117;0,452991452991453;0,452991452991453
"832";"28001010051P6";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2001;"PROFISSIONAL";"5";23;51;0,450980392156863;0,450980392156863
"833";"28001010052P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";1998;"PROFISSIONAL";"4";51;100;0,51;0,51
"834";"28001010053P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";10;13;0,769230769230769;0,769230769230769
"835";"28001010054P5";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";37;71;0,52112676056338;0,52112676056338
"836";"28001010055P1";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"PROFISSIONAL";"4";17;19;0,894736842105263;0,894736842105263
"837";"28001010056P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";29;57;0,508771929824561;0,508771929824561
"838";"28001010057P4";"CIÊNCIA DE ALIMENTOS";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";11;31;0,354838709677419;0,354838709677419
"839";"28001010058P0";"ANTROPOLOGIA / ARQUEOLOGIA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";17;31;0,548387096774194;0,548387096774194
"840";"28001010060P5";"SAÚDE COLETIVA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";21;53;0,39622641509434;0,39622641509434
"841";"28001010062P8";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";61;227;0,268722466960352;0,268722466960352
"842";"28001010063P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";26;43;0,604651162790698;0,604651162790698
"843";"28001010067P0";"FARMÁCIA";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";30;58;0,517241379310345;0,517241379310345
"844";"28001010071P7";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2009;"PROFISSIONAL";"5";21;30;0,7;0,7
"845";"28001010072P3";"MEDICINA I";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"5";9;29;0,310344827586207;0,310344827586207
"846";"28001010073P0";"GEOCIÊNCIAS";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";23;31;0,741935483870968;0,741935483870968
"847";"28001010075P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";20;54;0,37037037037037;0,37037037037037
"848";"28001010076P9";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";33;54;0,611111111111111;0,611111111111111
"849";"28001010077P5";"ARQUITETURA, URBANISMO E DESIGN";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"4";18;39;0,461538461538462;0,461538461538462
"850";"28001010078P1";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";28;125;0,224;0,224
"851";"28001010079P8";"LETRAS / LINGUÍSTICA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"5";24;101;0,237623762376238;0,237623762376238
"852";"28001010080P6";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";9;22;0,409090909090909;0,409090909090909
"853";"28001010082P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";16;31;0,516129032258065;0,516129032258065
"854";"28001010083P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";34;55;0,618181818181818;0,618181818181818
"855";"28001010084P1";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";3;2;1;1
"856";"28001010085P8";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";25;57;0,43859649122807;0,43859649122807
"857";"28001010087P0";"ENGENHARIAS I";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";15;25;0,6;0,6
"858";"28001010088P7";"ZOOTECNIA / RECURSOS PESQUEIROS";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";9;54;0,166666666666667;0,166666666666667
"859";"28001010089P3";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";18;23;0,782608695652174;0,782608695652174
"860";"28001010091P8";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";15;40;0,375;0,375
"861";"28001010092P4";"ARTES / MÚSICA";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";33;78;0,423076923076923;0,423076923076923
"862";"28001010093P0";"COMUNICAÇÃO E INFORMAÇÃO";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";32;37;0,864864864864865;0,864864864864865
